    2000    2.1139533            5    0.1139533    43.877622 
    2100     2.108544          5.5   0.10854398    50.670706 
    2200    2.1096977            6   0.10969769    54.695773 
    2300    2.1045016          6.5    0.1045016    62.200006 
    2400    2.1152214            7   0.11522136    60.752625 
    2500     2.115336          7.5   0.11533603     65.02738 
    2600    2.1133487            8   0.11334871    70.578657 
    2700    2.1188525          8.5   0.11885248    71.517227 
    2800    2.1100652            9   0.11006524    81.769687 
    2900    2.1105231          9.5   0.11052314    85.954849 
    3000    2.1149641           10   0.11496411    86.983671 
    3100    2.1073203         10.5   0.10732028    97.837987 
    3200     2.113723           11   0.11372304    96.726225 
    3300    2.1111551         11.5   0.11115509    103.45905 
    3400    2.1218227           12   0.12182268    98.503823 
    3500    2.1211742         12.5   0.12117419    103.15728 
    3600    2.1142058           13   0.11420584    113.82955 
    3700    2.1267596         13.5   0.12675958    106.50083 
    3800    2.1177265           14   0.11772647    118.91973 
    3900    2.1159991         14.5   0.11599913    125.00094 
    4000    2.1226592           15   0.12265921    122.29004 
    4100    2.1227047         15.5    0.1227047    126.31953 
    4200    2.1148116           16   0.11481161    139.35873 
    4300    2.1294165         16.5   0.12941649    127.49535 
    4400    2.1324561           17   0.13245611     128.3444 
    4500    2.1306277         17.5   0.13062775    133.96848 
    4600    2.1138753           18   0.11387526     158.0677 
    4700    2.1286654         18.5   0.12866536    143.78384 
    4800    2.1192955           19   0.11929545    159.26844 
    4900    2.1205101         19.5   0.12051014    161.81211 
    5000    2.1285799           20   0.12857993    155.54527 
    5100    2.1294157         20.5   0.12941567    158.40432 
    5200    2.1239113           21   0.12391134    169.47602 
    5300    2.1326811         21.5   0.13268115    162.04261 
    5400    2.1358277           22   0.13582768    161.96993 
    5500    2.1396469         22.5   0.13964685    161.12071 
    5600     2.134271           23   0.13427104    171.29532 
    5700     2.126749         23.5     0.126749    185.40581 
    5800     2.130886           24   0.13088601    183.36567 
    5900    2.1351115         24.5    0.1351115    181.33171 
    6000    2.1343193           25   0.13431934    186.12361 
    6100    2.1306898         25.5   0.13068984    195.11846 
    6200      2.14754           26   0.14753997    176.22343 
    6300    2.1339532         26.5   0.13395316    197.83034 
    6400    2.1415639           27   0.14156392    190.72656 
    6500    2.1471201         27.5   0.14712008    186.92213 
    6600    2.1435928           28   0.14359278    194.99587 
    6700    2.1491563         28.5   0.14915634    191.07468 
    6800    2.1375584           29   0.13755843     210.8195 
    6900    2.1405089         29.5    0.1405089    209.95111 
    7000    2.1368592           30   0.13685917    219.20344 
    7100    2.1492343         30.5   0.14923432    204.37658 
    7200     2.150507           31   0.15050698    205.97051 
    7300    2.1437153         31.5   0.14371531    219.18333 
    7400    2.1459739           32   0.14597389    219.21728 
    7500    2.1397501         32.5   0.13975011    232.55795 
    7600    2.1450278           33   0.14502781    227.54257 
    7700    2.1585177         33.5   0.15851772    211.33284 
    7800    2.1477933           34   0.14779328    230.05105 
    7900     2.154715         34.5   0.15471504    222.99061 
    8000    2.1542807           35   0.15428066    226.85928 
    8100    2.1511903         35.5   0.15119035    234.80335 
    8200    2.1494439           36   0.14944388     240.8931 
    8300    2.1608739         36.5   0.16087387    226.88582 
    8400    2.1543593           37    0.1543593    239.70049 
    8500    2.1577139         37.5   0.15771391    237.77231 
    8600    2.1470008           38   0.14700085    258.50191 
    8700    2.1550689         38.5   0.15506891    248.27671 
    8800    2.1591053           39   0.15910533    245.12063 
    8900    2.1606354         39.5   0.16063541    245.89846 
    9000    2.1511792           40   0.15117915    264.58675 
    9100    2.1644298         40.5   0.16442976    246.30577 
    9200    2.1672727           41   0.16727271    245.10872 
    9300    2.1586347         41.5   0.15863471    261.60732 
    9400    2.1671963           42   0.16719635    251.20166 
    9500    2.1589544         42.5   0.15895444    267.37222 
    9600    2.1604595           43   0.16045949    267.98041 
    9700    2.1657842         43.5    0.1657842     262.3893 
    9800     2.164016           44     0.164016    268.26651 
    9900    2.1634797         44.5   0.16347967    272.20511 
   10000    2.1642462           45   0.16424621    273.97893 
   10100    2.1742834         45.5    0.1742834    261.06904 
   10200    2.1679831           46   0.16798306    273.83713 
   10300    2.1763036         46.5   0.17630358    263.74961 
   10400    2.1658226           47   0.16582264    283.43536 
   10500    2.1606372         47.5   0.16063725     295.6973 
   10600    2.1646316           48   0.16463158    291.56009 
   10700    2.1626062         48.5   0.16260615    298.26669 
   10800    2.1693564           49   0.16935642    289.33063 
   10900    2.1599174         49.5   0.15991735    309.53489 
   11000    2.1730554           50   0.17305541    288.92481 
   11100    2.1734674         50.5   0.17346744    291.12091 
   11200    2.1722738           51   0.17227379    296.04038 
   11300    2.1760827         51.5   0.17608265    292.47628 
   11400    2.1753134           52   0.17531337    296.61172 
   11500    2.1762987         52.5   0.17629871    297.79004 
   11600    2.1678583           53   0.16785829    315.74253 
   11700    2.1789889         53.5   0.17898895    298.90114 
   11800    2.1724013           54   0.17240129    313.22271 
   11900     2.181564         54.5   0.18156403    300.16958 
   12000    2.1793717           55   0.17937175    306.62576 
