    2000    2.0499209            5  0.049920858    100.15853 
    2100     2.054602          5.5  0.054602022    100.72887 
    2200    2.0449775            6  0.044977549    133.39989 
    2300    2.0451687          6.5  0.045168714    143.90492 
    2400    2.0192943            7  0.019294317    362.80114 
    2500    2.0720527          7.5  0.072052728    104.09044 
    2600    2.0627577            8  0.062757663    127.47447 
    2700    2.0586453          8.5  0.058645275    144.93921 
    2800     2.057841            9  0.057841042    155.59886 
    2900    2.0499536          9.5  0.049953601    190.17648 
    3000    2.0855637           10  0.085563747    116.87193 
    3100    2.0617764         10.5  0.061776387    169.96786 
    3200    2.0430778           11  0.043077784    255.35204 
    3300    2.0548659         11.5  0.054865872    209.60206 
    3400     2.033984           12  0.033984024    353.10709 
    3500    2.0276842         12.5  0.027684164    451.52168 
    3600      2.06508           13  0.065079999    199.75415 
    3700    2.0530269         13.5  0.053026885    254.58784 
    3800     2.045016           14   0.04501598    311.00067 
    3900    2.0835796         14.5  0.083579594    173.48732 
    4000     2.096539           15  0.096538977    155.37766 
    4100    2.0820779         15.5  0.082077869    188.84506 
    4200    2.0371686           16  0.037168635    430.47048 
    4300    2.0261628         16.5  0.026162779    630.66694 
    4400    2.0350486           17  0.035048612     485.0406 
    4500    2.0572445         17.5  0.057244491    305.70628 
    4600     2.076837           18   0.07683701    234.26211 
    4700    2.0481997         18.5  0.048199719    383.81966 
    4800    2.0807783           19   0.08077829    235.21171 
    4900    2.0681845         19.5  0.068184453    285.98895 
    5000    2.0691578           20  0.069157767    289.19384 
    5100    2.0835522         20.5  0.083552161    245.35571 
    5200    2.0889255           21  0.088925451    236.15286 
    5300    2.0374626         21.5  0.037462565    573.90625 
    5400    2.0652556           22  0.065255565      337.136 
    5500     2.068319         22.5  0.068319044    329.33716 
    5600    2.0653664           23  0.065366354    351.86298 
    5700    2.0630469         23.5  0.063046867    372.73858 
    5800    2.0636089           24  0.063608892    377.30574 
    5900     2.056029         24.5  0.056029046     437.2732 
    6000    2.0623254           25  0.062325436    401.12034 
    6100    2.0689224         25.5  0.068922402     369.9813 
    6200    2.0974138           26  0.097413762    266.90274 
    6300    2.0682852         26.5  0.068285157    388.07848 
    6400    2.0785362           27  0.078536187    343.79056 
    6500    2.0658739         27.5  0.065873942    417.46401 
    6600     2.026833           28  0.026832989    1043.4917 
    6700    2.0613815         28.5  0.061381549     464.3089 
    6800    2.0820424           29  0.082042398    353.47577 
    6900    2.0780369         29.5  0.078036911    378.02624 
    7000    2.0237143           30  0.023714346     1265.057 
    7100    2.0647323         30.5  0.064732334    471.17103 
    7200    2.0615953           31  0.061595314    503.28504 
    7300    2.0802559         31.5  0.080255854    392.49473 
    7400    2.0553698           32  0.055369791    577.93247 
    7500    2.0779289         32.5  0.077928937    417.04662 
    7600    2.0632958           33  0.063295758    521.36195 
    7700    2.0681925         33.5  0.068192477    491.25654 
    7800    2.0598644           34  0.059864417    567.95007 
    7900    2.0465561         34.5  0.046556149    741.04067 
    8000    2.0995757           35  0.099575726    351.49128 
    8100    2.0589707         35.5  0.058970722    601.99364 
    8200    2.0569084           36  0.056908397    632.59557 
    8300    2.0750683         36.5  0.075068322    486.22374 
    8400    2.0648525           37  0.064852546    570.52501 
    8500    2.0973087         37.5  0.097308741    385.37134 
    8600    2.0746383           38  0.074638323    509.12183 
    8700     2.116577         38.5   0.11657698    330.25389 
    8800    2.1192536           39   0.11925363    327.03406 
    8900    2.0976009         39.5    0.0976009    404.70938 
    9000    2.0876503           40  0.087650267    456.35913 
    9100    2.0848669         40.5  0.084866861    477.21807 
    9200    2.1163418           41   0.11634183     352.4098 
    9300    2.0655353         41.5  0.065535282    633.24669 
    9400    2.0555256           42  0.055525574    756.40821 
    9500    2.1000814         42.5    0.1000814    424.65435 
    9600    2.1362707           43   0.13627074    315.54829 
    9700    2.0882256         43.5  0.088225637    493.05397 
    9800    2.1417937           44   0.14179369    310.30999 
    9900    2.0781116         44.5  0.078111634    569.69746 
   10000    2.0749545           45  0.074954484    600.36435 
   10100    2.1102808         45.5   0.11028084    412.58298 
   10200    2.1117481           46   0.11174814    411.63998 
   10300    2.0884752         46.5  0.088475189    525.57107 
   10400    2.0837753           47  0.083775302    561.02454 
   10500    2.0665103         47.5  0.066510278    714.17533 
   10600     2.137303           48   0.13730304    349.59167 
   10700    2.0917008         48.5  0.091700813     528.8939 
   10800    2.1285284           49   0.12852842    381.23863 
   10900    2.1147728         49.5    0.1147728    431.28686 
   11000    2.0937972           50  0.093797239    533.06473 
   11100    2.1075012         50.5   0.10750117    469.76231 
   11200    2.1383057           51   0.13830574    368.74826 
   11300    2.1139932         51.5   0.11399324    451.78116 
   11400    2.1138405           52   0.11384051    456.77941 
   11500    2.0779603         52.5  0.077960339    673.41934 
   11600    2.1122291           53   0.11222907    472.24841 
   11700    2.1062614         53.5   0.10626143    503.47523 
   11800    2.1067984           54   0.10679841     505.6255 
   11900     2.131434         54.5   0.13143395    414.65694 
   12000    2.0857675           55  0.085767484    641.26866 
