    2000    1.0612022            5    0.0612022     81.69641 
    2100    1.0622332          5.5  0.062233242    88.377205 
    2200    1.0529327            6  0.052932662    113.35156 
    2300    1.0521128          6.5  0.052112833    124.72935 
    2400    1.0584114            7  0.058411386    119.83965 
    2500    1.0527884          7.5  0.052788373    142.07674 
    2600    1.0523494            8   0.05234936    152.81944 
    2700    1.0663794          8.5  0.066379392    128.05179 
    2800    1.0570778            9  0.057077838    157.67941 
    2900    1.0663047          9.5   0.06630466    143.27801 
    3000    1.0621601           10  0.062160074    160.87497 
    3100    1.0638081         10.5  0.063808079    164.55597 
    3200    1.0646008           11  0.064600767    170.27662 
    3300    1.0618425         11.5  0.061842523    185.95619 
    3400    1.0629802           12  0.062980234    190.53597 
    3500    1.0654097         12.5   0.06540972     191.1031 
    3600    1.0656504           13  0.065650362    198.01871 
    3700     1.067387         13.5  0.067386954    200.33551 
    3800    1.0766812           14  0.076681204    182.57408 
    3900    1.0777871         14.5  0.077787143    186.40613 
    4000      1.07601           15  0.076010019    197.34241 
    4100    1.0668582         15.5   0.06685817    231.83404 
    4200    1.0687854           16  0.068785402     232.6075 
    4300    1.0706714         16.5  0.070671435    233.47481 
    4400    1.0726852           17   0.07268524    233.88517 
    4500    1.0768932         17.5  0.076893189    227.58843 
    4600    1.0830888           18  0.083088808    216.63568 
    4700    1.0844166         18.5  0.084416635    219.15112 
    4800     1.076396           19  0.076396044    248.70398 
    4900    1.0805626         19.5  0.080562595    242.04781 
    5000    1.0852811           20  0.085281097    234.51856 
    5100    1.0843625         20.5   0.08436249    242.99899 
    5200    1.0785173           21  0.078517312    267.45694 
    5300    1.0754787         21.5  0.075478739    284.84843 
    5400    1.0771847           22  0.077184666    285.03071 
    5500    1.0806659         22.5  0.080665893    278.92829 
    5600    1.0832972           23  0.083297234    276.11961 
    5700    1.0926155         23.5  0.092615497    253.73723 
    5800    1.0923149           24  0.092314885    259.97974 
    5900    1.0842742         24.5  0.084274156    290.71783 
    6000      1.08225           25  0.082249974    303.95146 
    6100    1.0943351         25.5  0.094335057    270.31308 
    6200    1.0848189           26  0.084818885    306.53551 
    6300    1.0849039         26.5  0.084903944    312.11742 
    6400    1.0953655           27  0.095365491    283.12128 
    6500    1.0964952         27.5  0.096495244    284.98814 
    6600     1.090686           28  0.090686036    308.75757 
    6700     1.102843         28.5   0.10284295    277.12157 
    6800    1.0966486           29  0.096648556    300.05622 
    6900    1.1011619         29.5    0.1011619    291.61175 
    7000     1.105379           30     0.105379    284.68669 
    7100    1.1028073         30.5   0.10280728    296.67159 
    7200    1.0954873           31  0.095487309    324.65047 
    7300    1.1014269         31.5   0.10142689    310.56854 
    7400    1.1045739           32    0.1045739    306.00368 
    7500    1.0979354         32.5   0.09793544    331.85127 
    7600    1.1017812           33    0.1017812     324.2249 
    7700    1.0930439         33.5  0.093043932    360.04497 
    7800    1.0988141           34  0.098814143     344.0803 
    7900    1.0956015         34.5  0.095601537    360.87286 
    8000    1.1043863           35   0.10438628    335.29312 
    8100     1.105522         35.5   0.10552203    336.42264 
    8200      1.10605           36   0.10604998    339.46259 
    8300    1.1144088         36.5   0.11440884    319.03129 
    8400      1.11249           37   0.11248995    328.91827 
    8500     1.106648         37.5   0.10664802    351.62396 
    8600    1.1010536           38   0.10105359     376.0381 
    8700    1.1001504         38.5   0.10015038    384.42192 
    8800    1.1017985           39   0.10179854    383.10962 
    8900    1.1046217         39.5   0.10462174    377.55059 
    9000    1.1141379           40   0.11413786     350.4534 
    9100     1.112907         40.5   0.11290703    358.70221 
    9200    1.1116929           41   0.11169294    367.07781 
    9300    1.1160091         41.5   0.11600907    357.73064 
    9400    1.1155152           42   0.11551521    363.58848 
    9500    1.1129146         42.5   0.11291458    376.39072 
    9600    1.1183689           43   0.11836892    363.27105 
    9700    1.1126744         43.5   0.11267435    386.06833 
    9800    1.1105308           44   0.11053079    398.07914 
    9900    1.1228532         44.5    0.1228532    362.22092 
   10000    1.1203263           45   0.12032632    373.98301 
   10100    1.1194986         45.5   0.11949857    380.75769 
   10200    1.1290214           46   0.12902136    356.53012 
   10300    1.1257792         46.5   0.12577925    369.69532 
   10400    1.1218091           47   0.12180907    385.84977 
   10500    1.1236648         47.5   0.12366482    384.10277 
   10600    1.1323355           48   0.13233545    362.71459 
   10700    1.1217467         48.5   0.12174673    398.36798 
   10800    1.1325134           49   0.13251338    369.77398 
   10900    1.1264548         49.5   0.12645479    391.44423 
   11000    1.1257886           50   0.12578859    397.49234 
   11100    1.1273595         50.5   0.12735952    396.51531 
   11200    1.1250414           51   0.12504141    407.86488 
   11300     1.125962         51.5   0.12596203    408.85337 
   11400    1.1242956           52   0.12429562    418.35745 
   11500    1.1218069         52.5   0.12180692    431.01001 
   11600    1.1255769           53   0.12557692    422.05209 
   11700    1.1269174         53.5   0.12691737    421.53412 
   11800    1.1353386           54   0.13533857    398.99934 
   11900    1.1238873         54.5    0.1238873    439.91594 
   12000    1.1346084           55   0.13460843    408.59254 
